label,text
spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50
ham,When you are big..| God will bring success.
ham,"Aight, we'll head out in a few"
ham,Huh y lei...
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
ham,What time should I tell my friend to be around?
ham,Lara said she can loan me  &lt;#&gt; .
ham,I.ll give her once i have it. Plus she said grinule greet you whenever we speak
ham,Cant think of anyone with * spare room off * top of my head
ham,Oic... I saw him too but i tot he din c me... I found a group liao...
ham,"I hav almost reached. Call, i m unable to connect u."
ham,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT"
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
ham,Joy's father is John. Then John is the NAME of Joy's father. Mandan
ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
ham,Mm yes dear look how i am hugging you both. :-P
ham,I'm glad. You are following your dreams.
ham,"Princess, is your kitty shaved or natural?"
ham,I was gonna ask you lol but i think its at 7
ham,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! "
ham,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx
ham,Oh k. . I will come tomorrow
spam,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
ham,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols"
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?
ham,"Aight, we'll head out in a few"
ham,I'm fine. Hope you are good. Do take care.
ham,Ryder unsold.now gibbs.
ham,Thts god's gift for birds as humans hav some natural gift frm god..
ham,"When I was born, GOD said, \Oh No! Another IDIOT\"". When you were born"
ham,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning"
spam,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
ham,"Haha better late than ever, any way I could swing by?"
ham,C movie is juz last minute decision mah. Juz watch 2 lar but i tot Ì_ not interested.
ham,K.k:)advance happy pongal.
ham,Fuck babe ... What happened to you ? How come you never came back?
ham,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed."
ham,Ew are you one of them?
ham," said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! "
ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
ham,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
ham,Or Ì_ go buy wif him then i meet Ì_ later can?
ham,R u here yet? I'm wearing blue shirt n black pants.
ham,Get ready for  &lt;#&gt;  inches of pleasure...
ham,Yup i'm elaborating on the safety aspects and some other issues..
ham,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary"
ham,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash"
ham,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!
ham,"Yeah, probably here for a while"
ham,If you were/are free i can give. Otherwise nalla adi entey nattil kittum
ham,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.
ham,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.
ham,"Awesome, lemme know whenever you're around"
ham,Do you know where my lab goggles went
ham,Hey i will be late ah... Meet you at 945+
ham,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?"
ham,Get ready for  &lt;#&gt;  inches of pleasure...
ham,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
ham,Missing you too.pray inshah allah
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
ham,Probably a couple hours tops
ham,Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx
ham,:( but your not here....
ham,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:
ham,Do have a nice day today. I love you so dearly.
ham,Haven't left yet so probably gonna be here til dinner
ham,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.
spam,"You are a å£1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE"
ham,Your pussy is perfect!
ham,I am going to sao mu today. Will be done only at 12 
ham,"Awesome, I remember the last time we got somebody high for the first time with diesel :V"
ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe"
ham,ÌÏ still got lessons?  ÌÏ in sch?
ham,Haf u eaten? Wat time u wan me 2 come?
ham,Ok
ham,Hi Harish's rent has been transfred to ur Acnt.
ham,Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?
ham,Ok then i will come to ur home after half an hour
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
ham,Wake me up at  &lt;#&gt;  am morning:)
ham,We can go 4 e normal pilates after our intro...  
ham,Thank you princess! I want to see your nice juicy booty...
ham,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
ham,You tell what happen dont behave like this to me. Ok no need to say
ham,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up
ham,Carlos says we can pick up from him later so yeah we're set
ham,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...
ham,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
ham,Nope thats fine. I might have a nap tho! 
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
ham,Is there any movie theatre i can go to and watch unlimited movies and just pay once?
ham,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
ham,i see. When we finish we have loads of loans to pay
ham,ÌÏ bot notes oredi... Cos i juz rem i got...
ham,"idc get over here, you are not weaseling your way out of this shit twice in a row"
ham,Yes..gauti and sehwag out of odi series.
ham,"Well, I was about to give up cos they all said no they didn‰Û÷t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?"
ham,Great. So should i send you my account number.
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
ham,Stupid.its not possible
spam,"URGENT! Your Mobile No was awarded a å£2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate"
ham,How will I creep on you now? ;_;
ham,Yo you around? A friend of mine's lookin to pick up later tonight
ham,What's nannys address?
ham,R u sure they'll understand that! Wine * good idea just had a slurp!
ham,At WHAT TIME should i come tomorrow
ham,Really good:)dhanush rocks once again:)
ham,Done it but internet connection v slow and can‰Û÷t send it. Will try again later or first thing tomo.
ham,I thk 50 shd be ok he said plus minus 10.. Did Ì_ leave a line in between paragraphs?
spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, å£500 Cash or å£100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
ham,I dont have that much image in class.
ham,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was"
ham,"Right on brah, see you later"
ham,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow"
ham,Im just wondering what your doing right now?
ham,"Sorry, I'll call later"
ham,Lol they were mad at first but then they woke up and gave in.
ham,Dont pick up d call when something important is There to tell. Hrishi
ham,Sounds like you have many talents! would you like to go on a dinner date next week?
ham,Nope i'm not drivin... I neva develop da photos lei...
ham,Hi:)did you asked to waheeda fathima about leave?
ham,I'm home. Doc gave me pain meds says everything is fine.
ham,"Tick, tick, tick ... Babe"
ham,That's y i said it's bad dat all e gals know u... Wat u doing now?
ham,"idc get over here, you are not weaseling your way out of this shit twice in a row"
ham,Yep then is fine 7.30 or 8.30 for ice age.
ham,Ranjith cal drpd Deeraj and deepak 5min hold
ham,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap
ham,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
ham,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya"
ham,Gud mrng dear hav a nice day
spam,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON å£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxå£7. 50
ham,Have your lunch and come quickly and open the door:)
ham,Yup. Wun believe wat? U really neva c e msg i sent shuhui?
